8071 24849
6610 2581 3
3479 7757 308
4436 1536 -6
5408 5503 -171
595 3343 630
158 4932 917
6916 6118 -887
4645 1550 -2
4822 4591 47
3445 7283 -659
4805 5999 891
7575 2621 -372
481 7709 -483
4879 4825 -857
182 5416 -889
204 4488 59
5386 7924 -852
7050 2691 291
3759 5855 192
4243 1611 -603
6018 1028 168
6123 3237 961
3864 6793 -167
4407 4335 997
867 2016 549
3501 4049 643
2504 2896 -294
4761 7437 689
4752 4026 862
6550 121 604
5800 4490 -388
3754 5539 -363
3408 363 641
530 2804 829
2942 35 -261
3764 7482 964
7733 4222 424
6806 2105 -683
5118 167 -534
1647 54 -723
6533 3713 231
958 3682 -836
5865 3401 -362
2672 6300 -56
5721 1938 530
4552 5860 74
5743 1257 -869
7119 5919 130
5080 1072 869
2405 4214 -680
3485 6860 -74
3138 1393 -357
5391 2301 662
6376 6656 -425
3139 2375 -938
171 5374 749
6198 4712 -910
7042 3502 466
2228 3241 316
8068 5053 -828
1516 3163 -419
5368 5679 547
1231 2483 -178
6911 865 -735
6743 4370 329
5716 2717 -490
7581 6984 978
5464 3569 699
2083 3534 -324
3807 5276 -207
2362 4233 -261
6931 3708 -794
1454 971 -923
4750 8053 289
1568 7599 323
4664 1517 -986
514 7149 -61
2340 1373 -338
7394 34 -760
5290 6063 -279
2299 6674 -571
2740 6442 -773
6081 2929 430
8033 1333 -301
6585 7203 -308
4474 3391 -528
3499 4216 -339
4350 7157 -702
4694 7332 516
7106 1303 -945
7103 1197 202
2730 3232 594
1435 4453 -17
6216 3569 -482
5152 3197 698
5138 360 -848
2706 2765 -946
6834 4253 397
3200 5505 -253
998 2176 232
1199 7152 -423
417 5662 304
1866 6879 230
3126 5521 -256
7581 4569 -857
401 3110 -96
5446 6472 556
7202 470 -236
5713 681 -672
4774 3622 -970
2530 199 386
4119 1662 623
6491 527 244
2675 632 -761
1624 6166 515
3175 5933 779
7426 2245 259
901 6815 -126
4211 3431 -75
1022 7244 -217
6458 1987 -33
5799 2355 58
1274 5578 773
2711 771 113
1431 30 408
1629 3910 -196
6590 5802 -363
4354 5093 -333
700 7881 611
7677 4050 -445
339 4204 -112
3069 660 553
7465 6244 -807
6340 3850 -728
2967 1727 907
6177 4782 868
1779 1032 781
3078 3247 917
4755 2704 -442
4248 7264 647
3169 3407 741
7508 1282 -102
386 3886 -270
3026 782 -392
6202 2599 14
3699 7506 -18
2316 1061 651
6048 5436 -569
3740 725 -723
5815 1682 -738
1389 218 -276
1921 6083 -975
3102 5719 -439
24 2611 -393
1808 7219 -103
3532 3991 -120
6233 2549 -989
5138 7023 -155
6822 7446 -374
2672 5161 -34
3676 7713 6
2558 4766 -859
2075 6065 -75
5013 122 -286
7572 2633 829
5443 4641 426
8020 6589 345
6603 3459 -636
2874 1426 775
7274 6244 -394
7686 2522 -438
6266 5794 -181
7628 6507 -659
5081 4970 520
5477 3482 -179
7685 7417 -43
5459 7673 26
6551 1785 -115
4902 4032 -267
6725 2139 -632
4942 6819 -782
7139 3611 203
4124 2783 -505
7633 363 716
3396 3808 745
433 2916 904
4636 3959 594
1720 980 296
5737 7108 -45
6374 2649 542
7908 3975 -150
274 2259 -328
2897 4734 35
7881 3127 -7
3654 5578 657
1488 3710 -691
4318 1486 -389
756 6018 76
2351 2175 100
5047 3387 -39
2922 638 61
5634 4967 -411
3940 4287 334
4552 7338 642
4440 5421 858
2501 2708 -555
5881 4141 -349
4698 7074 -486
7702 2427 -76
5878 3431 -10
6081 3553 255
6083 3023 -273
6685 6837 208
4960 6628 -72
5681 6600 74
670 7078 -599
5086 942 307
1664 3632 565
4043 1141 -565
6301 1653 974
643 7951 -274
1737 2966 -953
3717 2301 -257
646 3680 -702
5813 5381 53
6578 436 -789
201 6399 382
6771 243 -804
1436 1032 870
3120 1722 121
6936 1083 -516
3571 787 -763
5772 725 889
5415 6566 574
2080 3049 83
2469 6568 -609
1075 3846 709
5654 343 -841
1686 2528 -871
6097 218 744
3697 6871 931
786 3983 135
2986 2974 -286
7909 6248 -561
7516 7742 -466
170 6440 262
2664 6123 -43
6226 8026 -186
2442 4736 -781
3896 3678 -320
7742 6625 400
3181 2030 64
3395 1339 440
792 6697 -184
5948 1465 743
711 170 -867
4794 1205 -181
6467 7446 -803
3406 4355 -128
3487 3782 -324
6330 3968 -490
2172 4669 -179
1214 4210 -557
1064 6013 -444
6533 6368 -855
2080 981 768
884 1263 704
5198 5020 251
98 5196 565
7513 3020 -162
4548 4754 -414
5402 3618 11
7950 4167 369
3606 5694 -508
913 3636 -888
5100 2957 560
4459 4352 393
1588 6889 955
2981 7041 -641
7200 6594 244
5110 6 -97
932 7011 -817
7187 5693 -86
276 5462 337
6452 4112 924
2512 748 -598
1552 4186 721
3233 4074 -837
735 7543 371
3030 5873 -346
4173 1321 -826
6114 7766 -837
5077 870 -246
4631 6917 353
4214 5060 294
5697 2282 949
1348 515 -491
4879 4727 160
7047 3331 917
2422 1306 -732
1394 3335 -210
423 7155 826
1977 6648 -271
4207 4952 997
434 4490 -332
7177 2311 -90
7654 2563 839
7817 7629 57
3069 850 494
4449 7502 -54
2118 5415 -774
6050 3736 8
250 1930 469
631 4100 75
7069 1262 -293
2027 2658 -237
4609 6216 -875
7429 4992 -872
2076 2511 -143
5540 1561 -883
622 7860 -937
1097 2445 716
1113 2346 711
1207 2899 -385
1127 6511 -184
8063 4288 -713
7986 3404 -747
129 4829 732
7185 7787 712
4116 2508 -874
7567 3821 -369
5484 317 993
697 6565 906
4803 7087 349
7576 8045 -665
6602 4736 -859
3154 526 -591
7964 79 -690
6440 2063 339
937 435 379
7012 7266 732
1886 1513 244
4170 1717 -294
6869 4044 351
3908 2194 6
3524 3964 -875
475 5308 -765
1183 6741 433
6817 1575 909
1333 1718 264
7 7102 962
690 6712 497
3413 7182 152
427 6924 494
7583 4527 40
6644 925 -235
402 3562 424
2093 422 -950
525 7279 426
1185 705 -134
3902 2877 -383
7273 1803 -975
4674 7960 -376
4726 3538 -464
3922 4756 -353
6340 6540 986
6721 1603 131
1173 1984 -666
1261 2499 926
5363 2526 -492
7222 3749 -845
5084 5672 -6
5688 5046 106
5008 2779 276
7979 8037 95
363 4970 270
6851 2163 473
2460 738 761
6033 625 580
7660 7302 539
3229 4778 776
6843 216 824
2254 7333 829
4825 6964 884
6450 7189 -449
361 5007 -211
2612 3243 732
6629 4060 690
695 2771 323
6203 5954 220
3975 3260 169
3527 6669 419
3095 6692 814
6260 6343 -161
2515 318 651
4037 4833 495
7063 5059 1000
7504 5751 483
937 5961 21
7458 2717 442
2168 4926 -446
7587 265 431
6796 4995 666
739 408 -67
3591 2577 26
2660 594 456
4711 2672 -336
600 5893 -71
4055 7902 1000
6642 2083 -887
1270 4438 918
3650 3722 -249
5013 4923 -398
7228 2015 -973
5271 3545 105
1936 1937 599
7971 5530 39
7296 3901 783
1659 3206 -868
2968 4443 506
4605 3140 687
2797 3499 -462
4834 5744 -538
5468 366 -466
4049 5191 29
5723 1745 -971
5648 3218 528
1401 2217 -202
5338 7795 930
518 4167 174
2760 5024 -941
1103 3316 195
3347 1527 -620
3564 3998 238
6414 7000 137
37 1716 -786
4186 943 267
6769 2993 96
4836 5182 41
1788 446 -172
6636 24 283
3993 1246 499
7651 900 -818
4944 2004 -893
1305 1575 924
3010 2930 499
598 7615 500
4514 45 -372
792 6039 390
2727 458 154
493 418 -417
3322 7048 983
5940 6799 -14
6444 4029 452
3756 8054 -154
3719 6613 670
1677 2829 438
2601 1593 -41
5190 5427 -440
3704 8071 -619
6223 748 -746
6973 4208 708
6925 5426 397
1460 3433 -904
6439 636 332
2345 7614 111
5323 5991 -185
4137 871 -866
3523 2392 488
5112 6962 745
2415 1017 -460
6780 1083 -293
2194 6741 909
5102 2141 548
2488 2088 216
1406 4522 211
5114 292 788
3374 700 851
7831 1869 34
2168 55 -291
6682 6481 -504
3960 6450 544
517 3630 201
8044 2594 -871
5865 3630 691
4452 7290 272
7813 2547 -636
7504 2137 -549
4032 1551 512
5667 2368 342
6957 2832 5
7122 7875 137
2106 1080 -962
2489 7995 563
5140 3045 940
2180 1659 529
6427 3176 77
6132 5112 -942
7382 699 464
462 3326 -140
7341 704 891
4274 586 444
2784 4151 21
5075 4276 -950
3908 3599 506
3404 1916 -871
6174 1453 -558
2383 825 -220
7089 5084 336
1722 378 224
5528 5964 -734
4987 5446 296
6037 2686 510
5295 7382 294
2371 5288 429
1605 6616 -396
5662 1854 944
1751 2453 -841
7882 5659 -773
4728 1700 805
855 1665 63
5590 1831 -914
4903 1687 -622
1700 305 -370
3048 636 685
5534 1696 524
36 1700 982
2433 1768 -507
1361 7483 875
7905 7032 -349
3094 2759 -506
3928 6063 936
1865 7180 476
5262 1557 291
3560 5012 694
6090 7180 587
5413 1664 467
3124 3118 -591
7701 7641 -939
2633 447 361
6556 3612 918
1660 1494 -995
8064 2726 383
5261 4086 338
2666 5890 -69
7743 1423 -538
6973 3298 636
3381 7 376
4611 2980 -315
2812 925 537
4049 2081 365
5833 3376 -535
1238 698 959
38 6471 -304
6210 1379 723
2099 794 -877
208 4798 391
4872 8026 -786
5074 1595 -427
6246 5439 182
4784 5714 -378
3364 4601 -72
6217 1471 108
7211 7537 -78
1130 4937 662
6057 1563 359
226 905 -239
7109 7020 361
848 2072 926
6335 956 551
7717 4865 520
2891 5420 -467
6205 3071 995
7183 2192 -859
4556 5225 -580
4822 3966 549
5993 3050 131
1223 4693 -16
2344 4041 150
7037 7998 -612
4460 6117 -924
5734 2124 -657
4310 5672 684
6962 6253 -5
1967 6363 -835
3951 2646 984
5948 4337 232
3926 4445 200
7300 2154 -911
6081 3628 -894
6926 464 -762
4564 1904 -419
4058 682 449
7468 3324 -140
4533 5339 630
6073 7088 827
267 3739 662
5134 6883 653
5245 2876 254
5450 1207 -733
2855 3862 891
4391 6794 502
410 7027 -699
1935 6913 -332
4977 7475 553
3990 7282 214
5284 4827 -429
1287 7203 -427
4629 3571 -692
1289 2753 572
7193 6184 -114
4432 6353 770
2293 7837 -8
1988 4146 -952
6343 1982 -743
1575 7850 979
3984 3256 -418
4963 3452 -463
5504 3982 -434
887 2185 413
4159 4193 -816
3182 875 -231
2124 2206 -212
48 3421 394
6862 3847 591
2360 4914 819
2856 8037 -265
7914 7501 360
155 6459 -105
2506 5328 -399
5063 1220 -716
7240 4360 581
2657 6394 914
1773 1799 -185
3857 2488 161
4335 440 88
2169 3810 -78
845 268 -613
2162 5332 844
6995 7503 308
2679 3989 -630
3945 4905 -398
4854 3263 906
896 8017 429
7164 3152 641
2201 525 -814
6997 4455 41
31 1214 -8
7113 3505 -487
2948 3162 -464
3759 7386 -598
7233 7622 71
1727 7896 174
3988 6137 -916
1450 5225 736
7395 7352 -206
4700 6742 -617
956 4714 609
7899 2000 -854
3064 2333 121
7085 5855 759
1211 3518 -644
7894 2625 340
4238 2471 -33
1066 1394 -20
4066 2964 -912
1164 5646 -827
1323 5160 251
6218 1274 -409
638 5967 -278
7446 3235 692
5309 6973 297
2271 4385 -812
325 3504 522
53 5202 -716
7039 1061 -331
2860 7548 146
7528 2685 -741
2385 7711 -791
3865 2378 777
7623 38 21
6596 3235 -569
5398 1170 -358
3873 5977 710
7817 887 -666
7777 370 -960
356 5543 -574
255 1851 639
5496 6743 769
7825 1541 659
4464 2600 329
5836 6998 477
2637 6225 763
3779 322 -95
2879 7970 628
6929 6740 162
1736 4635 -414
3112 3760 -345
1841 7058 -479
2065 6174 581
6234 1971 639
5923 6819 833
2530 4697 -623
2116 5463 -617
3249 2039 -716
64 6387 638
3521 7701 -817
1221 7424 -114
4290 6922 158
2383 4923 -764
6529 6168 770
450 6233 87
837 6595 458
3653 4567 897
3467 593 400
5176 5355 -716
7098 5868 988
3338 1785 -17
3038 4418 999
493 5275 -44
2628 537 -698
7004 2873 949
5835 2931 -122
1270 1645 612
1713 7312 -855
5222 4839 895
2682 6709 456
5742 593 99
2331 7548 509
6946 4609 -913
6407 4346 -988
2670 1741 352
3231 4475 -576
6762 747 -313
5843 4410 -620
2245 2458 -119
404 2032 -405
2554 7992 315
6219 5937 -762
5676 7888 881
1984 5633 -487
5845 7576 -237
7261 7010 -485
5604 6918 656
7441 137 478
3172 2356 -126
1813 6821 -168
5180 2749 -265
7775 6311 -625
6249 2516 -260
7885 5473 -862
1303 1200 -643
7768 6859 850
7142 2185 135
6241 6544 571
4675 2682 -676
7545 2789 182
2309 2846 258
3610 5912 795
143 4918 -465
4417 3113 248
6189 7606 216
4097 5766 603
968 7793 716
516 2231 545
7334 4235 623
5966 7443 -391
638 7796 297
6676 7691 551
8050 6253 810
3103 7530 664
7258 2542 202
2326 4714 27
7002 304 628
3435 6930 986
2367 4669 32
1429 7560 -348
3482 3918 513
6361 3237 -708
4185 16 -587
6737 6329 -892
7927 3940 -876
5104 7255 -936
4655 2016 651
947 5058 622
6047 2833 683
3995 1668 -902
6031 4636 709
5493 5546 686
1872 5380 -885
5577 168 453
1148 7450 -18
6301 6915 139
4456 2107 -465
7047 5278 931
242 6134 -288
5682 259 -382
7342 7095 -940
5045 4822 387
541 1121 -301
869 5187 518
2713 7062 -466
3913 819 718
4675 3485 861
4322 1914 900
7226 6671 41
7213 4450 467
647 7853 -599
1230 385 342
3976 1595 705
5668 7100 -867
589 8060 70
7658 1126 628
1415 976 366
2144 2282 -593
7281 490 45
783 3710 -188
6754 3991 -492
3280 586 363
540 1854 -253
2270 6682 656
5035 2313 -772
6150 2050 145
1386 5782 660
2518 7724 507
1752 2059 -357
7294 6148 514
5403 2329 682
5884 5056 -456
1462 3919 194
6614 4581 158
7979 3821 -101
5980 4297 -100
7842 3952 920
738 7176 419
207 2445 -13
577 3752 -443
5528 1882 913
966 2305 773
3866 568 586
6123 3092 -951
4572 1731 740
1372 4897 -305
5973 7192 410
6777 319 -87
8009 6089 -304
2899 40 -211
3673 5168 696
209 4080 -577
7358 7301 711
4179 6469 297
222 3447 -790
3917 5396 990
240 1531 -223
4733 5636 -143
3269 3097 -833
4473 7581 212
7011 5827 209
2703 7791 -958
4473 3395 -278
3350 5906 -997
3759 6504 -259
4233 6423 440
311 123 -395
8035 448 -258
7337 7932 285
192 461 367
5986 4718 134
1882 4667 108
4573 6850 -700
7745 3613 411
1869 6607 806
3905 325 66
7122 4181 -169
2514 2745 293
4908 4300 -556
5653 7492 -404
5382 2958 555
2818 6120 -566
1514 3638 73
5260 295 -319
967 7133 -371
6142 3574 496
5868 3725 333
110 3461 -284
7446 2055 -199
4118 5026 -213
428 4107 -340
3515 7274 -711
5909 668 474
7866 3159 785
1894 1854 222
2169 1878 384
3488 4722 308
5325 441 -584
7030 6216 575
2292 6618 -591
3643 6250 669
3273 6035 233
1075 657 84
5644 7330 130
5408 7274 530
2765 1037 176
6761 946 -637
3015 918 -324
1305 7109 -447
2593 5177 291
3828 4192 -737
5891 7072 -29
2418 48 285
5681 114 477
2411 5721 -658
3443 5193 271
7223 420 -713
5637 904 887
7612 7789 519
1125 7470 806
3083 844 43
1987 4857 -517
2871 2566 787
5660 745 382
6527 7140 -296
110 1476 -3
5718 3228 499
4310 618 -510
1147 2440 -898
2779 6431 -124
4319 1719 -884
7940 3693 710
6214 3562 44
6554 2206 193
4054 7612 693
4332 1103 398
5523 7445 -231
6945 1208 618
3778 4039 360
2238 5895 -321
5021 2621 -941
598 7973 848
4891 5383 801
660 822 882
2531 4731 -542
7241 5863 485
4700 6016 -935
3713 4023 36
7854 265 114
2133 2732 -12
4467 4065 787
4267 275 567
304 3631 -307
3454 6419 242
128 742 273
4583 7099 881
6051 6770 -375
537 3642 58
8010 6665 -142
6543 603 -578
8040 6890 911
4903 4503 397
839 5038 -878
2396 2334 -500
2402 74 -9
1679 6596 -39
5203 4770 466
4606 5708 -742
2109 5126 -170
4691 440 673
6726 4900 565
5057 5962 196
3472 6108 138
3702 587 191
5497 1054 -431
6660 1701 -789
6941 6509 -370
2079 5063 45
871 6400 439
6478 2832 -525
2891 4270 945
1500 6599 -761
1329 5386 -555
7243 3902 -509
7751 5509 184
7076 4373 -53
356 5751 -96
1284 1297 -189
2049 213 968
1083 1716 -720
780 3183 602
1159 3209 196
4409 5911 921
6778 3364 -608
876 4865 -894
2188 1899 -808
985 7219 116
2042 4450 579
5755 5322 300
3700 7800 -601
4163 3961 52
4719 3787 487
5963 2135 492
1604 5618 -35
7253 6155 -264
2783 328 -564
7572 5565 934
7443 854 471
1454 7737 -366
2440 3859 -926
5597 896 889
3511 5377 -187
3405 507 518
4715 4291 -859
7347 4522 -71
5482 7571 162
4190 6282 -157
3952 5002 -45
4828 4337 139
5035 6069 392
4073 4899 -196
5656 2283 65
1638 3349 -176
4569 1863 -178
1259 5738 -910
6590 5831 -675
1288 3332 78
6009 2511 -802
1909 162 743
4994 3132 416
1088 5790 142
4033 4604 -274
6768 2182 594
1828 5997 -261
7762 5321 71
6105 6386 -208
3841 2857 871
6136 4034 -620
174 3809 -511
6689 4703 332
4842 4130 4
1946 4089 -537
2802 5070 -841
6201 4411 262
3539 6751 565
428 5472 -508
6452 802 311
5730 6182 -243
7864 1334 -492
3206 5441 503
5758 5553 736
7531 6357 -270
3762 5776 -182
5953 277 267
7729 3531 -991
1458 6514 -193
2685 5805 81
4827 5692 211
579 673 -111
2527 3207 -398
7208 132 859
6744 7722 854
2258 752 -924
4153 6591 200
1429 1686 -544
8009 6968 -38
977 1881 31
4796 1581 931
6786 5095 -710
5403 4757 -939
1584 2132 -801
4644 1240 -576
4026 345 -825
3608 2456 826
370 2689 -443
6127 6004 734
7041 5598 -367
4309 3684 -216
925 5161 67
398 2914 -181
1540 5013 43
1745 6870 -786
2660 2578 348
2013 4099 -632
146 1664 -480
2800 1828 -967
2411 265 -939
3681 5760 -836
4029 6691 863
7356 2637 -290
3455 4356 -443
7863 5271 -29
2617 6798 940
3831 6104 -245
3491 7993 -427
2612 5340 715
5781 835 -833
5457 1991 -963
297 2428 984
4403 2907 994
3236 3200 385
5717 6125 -843
1211 6249 -665
5882 2253 360
6531 2104 591
1897 4532 -873
588 7923 -90
1907 2484 790
106 3203 -25
4138 6057 -445
4656 4568 -977
2422 3736 -395
751 2719 -573
5521 5254 653
3315 4616 -960
6999 4986 973
4691 6619 703
6276 2025 154
6849 7126 -117
1340 1468 -541
692 4095 779
4412 3835 -803
2098 937 -45
3956 425 -691
6118 1371 -986
6620 5869 -353
6899 4771 677
502 2185 194
3131 3336 -708
2770 795 555
7452 6078 -650
5253 3635 975
3424 202 624
5689 7364 -233
5473 2013 -978
5786 7338 -856
7580 626 -891
7351 7947 -157
149 6052 -641
7926 4619 683
1462 721 952
3731 3100 635
6641 3866 -683
1157 2895 769
2763 7600 -539
2585 4415 491
3086 6274 -584
3654 4185 -300
2551 73 586
2968 6213 915
2173 7132 -50
7977 1178 -906
4274 2061 -994
84 2387 813
4526 8053 248
4291 1362 447
1545 6702 820
1343 2948 -11
4964 3159 58
1150 5632 53
663 2878 201
6013 7443 44
5727 121 215
6319 2272 80
1283 4973 874
3283 1772 452
5593 2571 -435
4381 7997 87
1902 3235 -596
5584 7085 130
4787 714 -878
4676 16 -761
3871 7875 -708
5460 3672 -931
733 2542 -249
7825 7068 -582
4031 7568 901
151 2295 77
2125 3660 -944
620 5877 150
7879 7792 -778
1692 4457 319
7382 1731 333
3549 1996 813
2341 5878 -870
1427 5215 130
3334 4928 628
6681 881 426
3360 4415 170
6502 2830 405
403 338 655
3643 5864 292
7826 4203 -693
1209 5386 -436
1566 5092 -855
606 1274 -377
6496 709 -352
7016 6497 -605
41 5306 -919
6916 4683 -538
3188 45 718
2219 5511 377
5172 5156 -454
448 660 144
2474 3747 -979
5011 4807 -939
3713 1089 -694
2033 4772 516
3468 4716 -936
5699 4197 -707
6196 7756 -26
3652 4869 -59
7076 5696 -344
850 6281 665
911 3304 -405
73 6626 -950
103 3862 -811
3785 5983 -629
6695 3095 -207
5062 4868 -736
1619 4411 -896
2609 640 190
5383 28 -709
2745 3165 -460
6429 5951 -256
7566 1399 528
6703 1469 -512
2947 6124 416
4459 3609 237
3492 6169 204
3269 5231 -149
2119 1807 -521
152 2358 -600
419 7116 -440
5772 6051 -242
7173 6248 -767
7418 5527 -227
7305 2321 559
6523 4389 -726
5888 4577 108
4102 5534 991
7259 2655 -737
3342 7494 30
7878 1525 -407
1298 6410 627
7312 385 765
6567 4064 -331
3589 4724 -349
774 5347 896
7211 6254 -752
6083 1508 288
1484 885 -701
4197 6549 934
4777 6829 -120
1416 5446 -679
1933 3553 -172
7861 5234 -802
2854 7804 519
1175 5951 -254
6384 2360 129
7638 5908 -734
339 3604 638
7455 6855 158
5568 3806 744
7454 983 -716
4440 4167 595
3230 1475 -287
1154 3287 -663
3982 3401 -222
2493 4050 568
2944 7915 665
1450 4269 749
262 5687 738
3808 589 -808
7233 3851 -963
1012 8042 179
4891 3648 637
5954 1105 306
3886 6778 877
4056 6404 732
7042 6704 491
4984 4478 -241
2110 8062 901
5575 4022 -522
2199 4163 460
2102 3700 114
672 2068 -945
6370 7797 -917
1472 221 729
2162 465 516
3297 5461 453
488 7584 -993
889 2938 -595
2570 7178 890
3764 5779 204
1166 7744 864
929 1246 -288
3162 259 -204
7708 5079 564
1291 5407 493
6112 130 306
3475 1918 364
1900 1563 -145
3438 3159 -14
501 787 618
2012 6426 -682
5482 8019 763
2446 6922 -731
1148 2323 -156
1686 7266 569
2681 4782 -231
2754 6022 -341
2071 3365 -200
5695 6161 -114
347 7921 759
7733 367 756
6755 6261 -482
5390 7732 -891
4770 3415 -869
4729 6976 -519
7571 4647 961
4922 2151 -750
5839 4731 406
6435 4094 460
2188 5078 629
4259 4790 242
3081 4929 883
4281 366 -910
7707 5451 -748
7703 7470 366
3633 5847 -600
4433 4167 -755
905 3272 97
3520 1922 680
2185 8058 -573
6418 3920 239
3587 654 -839
3714 1908 77
6201 5410 762
274 6898 -774
7707 5107 541
486 1835 -400
3997 7328 -71
373 7789 693
4681 3095 -962
7242 5503 508
2102 603 -901
1275 7273 983
1577 6252 163
3192 6302 484
1701 1340 84
1469 4639 955
3141 5028 -184
2308 4286 120
2444 3801 -782
6157 4399 555
2446 2497 469
5099 2060 -487
1237 2886 822
1789 2214 -47
1017 1908 -261
1734 2068 -375
4931 2683 172
5205 6611 399
1518 7137 -751
2932 3590 -420
6150 3139 639
1664 3710 512
5335 3120 806
7505 5823 -569
7578 3281 764
360 5037 -675
6325 4680 -568
1858 5690 -71
3894 7883 -543
2153 3882 270
1509 1891 -42
1346 5011 783
220 6902 -365
2407 2608 99
3771 7278 -224
604 5516 -158
1183 5218 291
4102 6512 -520
6068 6203 177
7271 331 402
5474 7918 414
2181 7650 -210
1376 5151 -1
4558 4195 269
1255 7440 -632
5060 2246 739
1193 97 742
1504 4537 900
7521 6466 235
6900 3378 131
5575 5629 534
2756 7185 -713
6320 5232 -216
1797 4801 -398
6232 5374 674
6512 7673 173
6772 3911 72
1534 4145 685
4978 5084 -857
2821 821 -374
554 2038 -735
6114 5870 394
1 7503 -544
2951 3710 -666
5769 5293 670
4845 6775 -428
6753 5347 1
5260 3580 -821
2644 5102 107
7010 2232 -197
1045 2116 -993
4761 4559 448
2796 638 -897
4111 570 210
2628 2672 956
7742 8021 -893
583 1530 -660
3047 3803 -328
7316 5469 -659
2630 2171 -20
2293 7062 891
2245 6552 -3
5703 649 -424
4968 3552 557
2624 2339 221
5947 4250 568
2749 5896 996
7429 46 -409
450 4040 498
7800 4709 842
93 3253 -603
5856 5698 378
4311 5454 259
6921 2815 -256
3059 3561 -704
3020 2843 -146
5188 4201 -61
5942 1622 -453
6033 3358 -16
5065 4815 -810
3630 6687 -8
2230 3246 -150
2258 1774 -104
1109 1268 934
660 2663 325
9 6071 -426
7370 2403 747
2210 2661 -111
4633 3999 -600
1556 7152 -165
2373 3526 326
5988 6581 -837
7891 3164 -818
1320 18 -383
7835 6476 -45
2089 3735 -923
1518 2556 186
3992 3260 -667
1531 3111 -649
19 7697 -753
3903 4101 56
2903 4620 -789
6341 4034 -540
957 3491 -281
4805 840 -720
206 1963 695
6198 7102 -333
7567 7316 -796
7214 1383 -168
2504 6827 419
5013 977 322
5208 6198 -791
4965 2095 751
7783 7231 -44
6443 539 653
7590 333 795
2861 174 -684
8014 3381 -385
1075 5885 -745
1012 2568 -649
4474 4006 240
6982 3156 -620
669 6352 -647
1184 2221 -568
7813 1832 900
