17
987 821
398 656 117
265 748 756
618 357 594
970 518 -464
62 646 -163
319 368 952
475 145 952
84 401 -84
363 280 638
213 561 -674
596 785 726
967 207 -144
635 739 -261
55 965 960
420 825 -209
322 557 -533
429 907 -529
176 99 349
18 714 -309
461 727 -152
608 82 -897
245 261 -260
338 16 339
186 782 570
672 541 -522
581 208 -415
451 158 539
314 221 75
907 310 -518
751 493 -399
28 863 -417
73 922 -824
806 39 907
18 273 -814
96 1 201
185 410 -53
47 114 363
283 198 -596
614 971 -608
666 883 691
949 901 -481
484 479 -857
168 482 -893
322 745 -56
928 602 -515
373 529 -666
448 417 -953
319 929 126
34 348 -699
779 289 -324
94 513 235
514 682 -348
582 36 136
201 174 592
937 215 82
531 866 413
190 207 -982
374 227 748
134 340 516
475 35 117
307 425 180
551 826 748
897 443 -383
852 282 -686
635 814 799
823 467 -865
562 672 740
929 703 481
215 888 -406
13 293 -419
525 106 503
283 856 -54
906 434 754
160 521 397
899 959 -488
521 706 433
737 220 974
712 383 746
137 275 -990
42 673 -542
819 371 982
317 943 669
597 7 262
314 208 523
304 657 61
553 472 -954
60 502 904
812 886 161
702 316 -307
875 556 -221
257 942 -424
881 842 374
738 45 575
726 743 169
267 636 107
680 590 -723
496 557 -877
749 942 -754
595 78 -549
936 921 466
467 752 701
255 226 434
259 276 -616
272 892 -823
414 632 456
316 184 139
555 588 278
832 324 -372
591 801 -71
277 838 -394
219 447 -367
747 424 843
753 975 -316
927 855 36
392 735 722
502 897 249
405 101 302
526 464 197
328 410 -880
863 619 483
957 376 -93
774 673 544
980 172 -913
826 483 -261
920 626 -644
513 533 601
380 714 460
943 269 711
778 455 469
133 804 -658
289 94 637
67 922 139
841 385 -494
395 299 215
887 801 607
672 910 398
722 111 754
11 987 -197
126 251 -913
322 261 -144
815 589 108
259 261 421
716 981 -512
105 210 -87
133 416 342
179 189 -756
834 817 -912
603 520 -68
504 616 20
499 334 -483
608 343 899
501 875 -513
166 500 -795
712 912 -337
269 23 -192
208 179 -97
345 573 139
638 560 -336
600 459 -338
208 86 349
553 872 725
655 32 -648
35 387 -712
944 985 875
295 740 -806
882 509 891
366 273 322
178 600 -805
935 227 369
444 413 -130
688 160 415
259 945 754
605 38 684
964 387 173
693 215 -547
269 466 -249
233 355 512
8 262 -664
324 940 -132
959 750 963
406 874 -625
84 871 -58
390 904 516
583 457 -496
299 647 -53
20 260 173
656 393 729
675 207 691
507 582 317
79 271 -753
18 740 -605
890 603 349
72 761 715
309 272 156
540 168 -946
958 805 -467
853 205 955
93 809 -586
146 36 590
973 910 -221
570 902 258
555 570 -42
759 183 -389
953 860 -25
935 877 -641
633 765 323
374 295 25
240 809 906
72 669 -284
633 480 -76
450 527 265
76 152 579
717 474 -776
690 533 -583
387 114 291
21 792 -751
22 953 -60
981 79 -898
893 368 313
635 105 -767
90 199 392
662 96 301
379 449 309
653 803 -837
456 290 -175
210 379 -790
892 893 -541
557 662 226
266 881 -25
673 86 115
160 530 -403
310 546 855
567 346 -943
221 581 343
374 370 656
440 767 -252
619 501 -614
79 231 428
869 723 408
274 261 -56
156 484 142
447 747 -502
14 496 -961
61 324 -305
645 647 -923
124 919 -455
46 505 398
133 137 52
118 834 -112
210 465 -396
514 397 -291
542 59 -2
570 753 -558
652 183 879
932 173 143
23 702 289
110 388 740
965 907 -669
703 881 478
671 602 613
329 273 407
35 886 961
488 884 -935
48 518 -734
662 366 -57
258 119 -982
166 825 -821
103 156 -745
647 342 -295
540 569 -898
223 507 -734
387 598 992
76 898 -192
881 560 627
883 740 -463
922 886 -500
431 78 464
186 637 -149
643 798 266
236 597 165
218 537 172
85 579 547
25 314 -657
442 7 -804
589 111 -740
182 261 943
728 109 -460
38 460 538
931 316 -246
522 229 -593
799 280 -136
89 411 -932
123 907 838
112 703 243
151 183 -363
149 624 -459
690 170 -955
956 925 134
924 647 295
524 337 -583
656 767 553
539 29 -682
901 153 -720
68 943 -739
870 363 531
721 905 857
599 622 -435
311 211 -419
264 91 -362
437 460 249
919 606 728
666 673 105
756 937 -288
141 987 567
511 121 -384
928 783 -828
118 690 -557
521 917 361
136 652 312
633 345 67
964 388 -240
347 12 992
254 183 287
413 270 -238
761 392 578
694 355 159
437 767 -846
905 669 -244
193 569 105
782 986 -232
500 561 681
734 5 724
262 383 84
418 712 265
237 676 -512
781 609 469
269 524 -394
345 70 100
194 567 -821
357 606 -375
759 174 954
169 640 358
574 847 -930
869 880 -801
467 536 552
93 577 -22
195 479 -383
182 807 -644
30 252 -356
298 396 -881
438 487 -588
889 444 -302
967 275 62
169 536 -693
669 550 739
619 784 625
238 147 -873
386 682 -483
153 540 -885
135 62 -104
643 145 265
393 937 948
259 864 -460
785 142 -218
614 862 -863
276 614 -668
299 263 -63
42 635 -737
558 535 161
198 586 909
137 611 630
790 516 -118
858 130 -945
813 531 -824
691 75 845
409 456 593
869 34 -709
267 104 -137
528 224 662
938 585 -713
193 485 -743
438 144 686
207 579 977
47 416 968
32 179 690
897 963 817
361 296 -521
569 191 338
915 82 -475
485 858 -350
96 364 -752
345 824 -357
783 921 -29
866 643 501
426 305 -522
21 277 688
843 50 -735
578 343 764
814 890 -212
717 256 364
565 398 -959
747 92 33
556 497 -641
867 534 -241
137 300 -79
668 325 -765
638 634 -162
541 496 480
728 189 390
942 249 652
895 377 398
156 8 707
960 948 -638
77 751 -878
546 625 437
282 630 301
814 954 816
856 349 -350
113 2 -563
612 554 -367
716 474 -26
482 162 -674
249 41 850
885 447 -635
834 469 621
282 40 -29
95 703 862
810 61 313
597 629 -645
153 333 -674
252 323 -340
16 886 535
204 529 -292
58 407 -411
126 468 -257
926 810 255
249 662 767
216 948 791
702 836 -82
746 973 -216
686 461 -532
116 567 -700
561 265 -489
323 283 -739
542 187 -675
260 472 199
547 167 -785
436 893 432
293 392 328
236 808 -514
506 619 972
746 481 577
952 550 768
516 674 774
556 366 -304
896 390 405
355 398 -15
318 705 -367
598 38 103
665 791 -272
985 881 -458
175 549 667
949 19 -613
593 763 -837
182 753 -530
7 219 -487
242 20 826
112 597 -122
589 474 133
93 497 -379
879 691 -966
794 733 249
759 476 699
755 61 -71
497 626 785
912 810 385
423 112 -885
105 202 -218
779 616 -987
46 497 595
294 938 510
297 112 -305
230 722 -912
289 295 247
763 135 -215
560 967 -239
862 137 -772
96 721 -468
986 302 716
308 264 -728
782 716 732
2 856 888
620 904 -393
687 653 828
437 655 -178
351 746 -709
707 720 -388
878 187 249
401 843 -393
45 406 -121
45 373 -156
455 352 -418
881 654 -659
709 573 -777
284 15 -410
393 25 677
694 102 -984
245 836 -81
515 432 -572
992 865
101 725 694
86 638 157
289 164 -60
395 467 -881
248 575 -538
828 204 -112
689 397 115
349 804 474
851 170 -979
67 303 323
3 979 -94
69 667 707
874 579 779
521 904 318
151 580 703
131 921 -151
876 743 767
213 302 -665
656 723 -405
111 381 -430
666 455 -862
231 158 187
56 334 883
856 743 444
408 720 -450
581 282 708
877 405 -495
403 757 279
635 507 -996
59 937 -692
956 746 494
326 68 -222
477 70 -353
411 836 89
684 826 582
837 815 -794
917 183 -697
524 189 991
223 459 -533
728 300 162
168 130 -678
437 190 189
718 515 124
851 964 -425
418 537 -489
950 441 -241
550 899 360
751 154 889
60 573 46
85 473 -152
520 779 -618
966 652 -146
65 904 -401
395 899 -387
271 356 617
787 279 -926
31 363 563
784 258 161
919 143 -263
895 685 -908
916 67 606
147 18 239
579 984 504
619 908 499
124 342 -953
188 797 124
828 614 -790
340 326 -763
895 125 -938
30 984 -962
352 328 -683
726 375 19
979 277 110
269 414 715
144 832 893
751 504 -293
709 502 21
81 642 -894
90 444 968
979 216 -61
36 294 -932
155 24 -766
304 961 911
75 532 898
378 731 -304
391 240 131
183 10 -96
204 806 370
560 216 -859
539 782 733
838 955 821
505 220 -444
950 353 -741
197 128 649
863 643 196
678 823 -265
544 575 -680
726 325 210
310 690 43
833 525 -342
500 256 -155
214 471 80
201 458 -293
824 635 -437
906 507 -553
640 468 514
303 323 542
374 672 -381
106 245 -294
275 745 997
536 458 887
513 213 -527
130 716 464
521 828 672
539 944 656
459 774 -792
237 337 -891
851 681 -306
516 196 -854
104 246 118
933 124 204
382 723 -44
396 726 -286
230 639 -509
38 571 373
122 77 112
845 270 143
908 514 304
682 437 -378
408 702 783
78 537 -102
153 922 502
27 712 -228
229 145 516
850 949 137
644 675 52
588 213 408
470 643 -522
402 521 -37
31 137 135
145 234 -308
845 636 -65
516 813 396
49 504 -677
2 227 985
919 567 661
696 227 -616
977 167 522
153 403 935
86 166 84
625 623 -351
436 860 -514
298 751 631
750 461 192
226 12 932
477 962 656
488 920 422
897 570 755
91 747 -664
448 546 353
554 96 -280
979 312 590
507 752 -43
25 136 910
23 931 -371
474 560 -126
331 519 -430
601 631 -299
643 392 421
507 600 -805
359 866 -50
232 282 -868
571 173 -816
21 258 748
254 385 324
827 377 500
347 840 128
643 474 381
187 947 28
872 22 495
774 770 694
387 584 -864
282 386 453
135 531 496
615 546 522
559 941 492
823 741 702
639 840 -405
195 585 827
47 558 -255
287 975 -254
616 94 964
626 67 249
193 279 -834
867 46 -222
100 369 331
894 741 235
942 474 -413
970 624 -434
588 406 -277
127 726 101
377 313 538
437 831 -289
715 187 -873
615 800 881
401 46 -515
584 592 -47
968 431 891
37 306 471
740 558 769
825 830 -545
113 982 -520
45 658 455
273 951 242
41 847 907
10 991 -330
201 410 -637
683 746 557
391 901 -607
424 527 -486
748 616 232
903 770 958
709 127 920
115 79 -975
516 438 -999
371 8 -761
555 725 827
589 543 715
771 242 -55
386 87 -390
316 605 -919
207 834 -490
319 664 390
363 622 823
717 73 -561
233 788 -397
302 463 -219
491 626 490
532 786 -325
631 281 -334
658 68 479
400 448 234
487 321 452
983 410 929
909 83 -171
569 821 288
886 664 -771
517 376 608
780 131 481
551 585 471
56 59 -179
840 504 340
235 367 -577
683 705 -337
732 924 -928
750 470 -8
448 291 -397
390 474 -729
497 526 677
631 109 356
950 665 -604
538 643 -932
271 679 -486
807 771 -300
426 940 46
573 367 103
865 646 259
748 251 699
708 609 -480
4 138 246
905 261 -529
577 559 692
327 831 717
64 264 750
281 323 -585
647 762 185
730 90 -750
735 411 269
730 431 -339
787 315 339
247 585 -837
773 184 403
484 935 -922
303 550 79
538 838 -939
166 327 748
142 831 -517
547 506 628
809 248 -993
544 142 -346
790 985 552
158 600 343
192 858 -498
852 950 263
94 979 -869
900 379 366
973 949 94
609 319 925
603 309 135
252 620 853
871 274 968
699 199 674
319 867 339
433 802 -820
202 683 -510
634 905 891
453 981 -48
180 852 71
117 693 398
636 122 753
290 532 -94
281 597 -884
734 674 320
981 918 900
536 240 714
746 354 -783
977 571 -511
612 374 340
572 407 562
883 600 -25
577 335 -946
316 767 118
234 958 789
401 108 -129
843 601 -769
132 118 526
210 578 -50
28 45 -525
635 428 426
366 787 -133
557 844 555
705 150 684
969 259 -152
58 14 779
215 472 -955
139 269 253
70 285 537
416 514 772
591 574 -641
207 171 -363
790 362 -304
604 821 346
332 852 -930
806 706 973
881 682 257
144 659 757
521 670 229
976 808 -543
727 748 -813
975 87 123
197 552 390
858 370 -708
776 586 -883
335 719 939
817 422 95
749 854 626
79 169 -571
604 825 -804
967 336 -127
181 256 130
531 429 878
453 668 -394
91 809 -308
316 246 265
633 634 115
478 761 520
545 27 -952
449 531 -938
828 21 -154
694 53 -330
716 51 -171
903 770 -77
751 907 745
408 847 -869
551 726 399
666 921 358
329 648 -473
203 696 -812
836 773 676
251 834 -37
294 751 -859
987 116 -492
879 31 -236
682 611 496
940 622 803
543 506 -583
337 376 359
737 2 155
380 48 273
625 813 -717
538 26 -762
931 747 -229
142 355 -150
839 354 323
667 700 -886
103 368 -204
191 908 298
581 75 -78
332 533 455
150 656 -772
639 314 -366
490 817 856
136 637 518
718 638 -605
172 868 -584
583 278 -20
174 242 242
915 128 436
715 244 -434
730 779 406
272 437 267
135 805 963
945 837 862
464 386 -317
334 387 -335
282 350 -479
198 241 -25
546 483 -504
719 45 73
183 726 -343
570 933 -733
789 307 -789
969 535 -180
346 923 538
649 695 -34
98 193 908
841 803 -239
565 863 -375
805 440 429
126 552 931
908 3 -143
475 514 -644
905 344 334
549 157 850
733 962 606
886 595 17
568 714 -422
514 637 477
93 690 -770
373 486 -358
171 798 694
802 316 -28
648 702 -338
896 950 693
278 292 -14
800 693 185
170 189 -701
196 985 -549
259 501 48
2 354 -790
482 913 -61
168 82 917
682 5 -711
170 872 -550
398 975 -608
730 956 634
654 798 -13
446 655 842
589 307 -186
349 638 -510
922 687 -671
815 961 500
843 512 178
932 828 614
568 833 464
235 364 -179
38 491 1
942 47 -365
408 218 720
583 356 472
343 211 -118
450 726 121
915 308 593
49 773 -146
501 9 140
269 52 658
588 973 703
339 220 -797
137 809 38
822 559 831
215 890 159
808 166 -704
922 949 -123
798 553 287
244 604 -294
248 488 -376
232 744 -868
848 382 967
99 981 691
787 179 -42
62 166 557
777 89 -100
961 373 -546
823 552 202
59 680 -405
104 152 194
828 79 -757
553 883 698
897 932 -393
77 757 67
487 835 895
406 863 -642
989 940 -637
828 759 -849
383 536 -561
500 47 688
417 840 -867
301 285 23
358 618 -254
30 99 -213
63 21 941
172 511 -683
469 356 -20
218 31 523
763 82 176
919 650 94
235 598 -159
248 285 716
396 196 640
180 961 410
478 257 -697
303 706 810
329 621 691
407 672 -121
147 683 319
417 627 -525
802 243 935
579 369 -179
523 62 486
698 729 449
206 45 413
582 280 679
554 923 817
748 400 -994
184 985 546
281 612 -201
523 817 -552
536 147 330
394 31 140
448 499 -209
209 290 605
930 249 -694
641 160 787
555 274 -275
311 764 -767
445 950 859
39 334 -147
563 449 250
841 122 415
9 105 403
957 869 -26
360 559 -840
546 494 482
865 939 107
108 219 -339
92 328 243
202 479 -849
230 201 -313
592 680 -797
406 704 100
918 103 -647
743 805 756
103 604 553
277 982 711
574 209 71
500 789 794
408 621 -556
548 811 753
214 173 800
733 885 57
349 590 642
902 306 -807
480 452 -952
857 427 54
879 388 383
859 592 157
12 218 -980
544 136 -289
10 740 934
116 802 -693
289 329 -707
490 309 456
203 371 -666
770 774 503
425 34 823
141 246 -860
240 255 304
848 856 754
793 754 84
737 53 294
529 57 876
634 768 555
21 28 287
276 570 507
766 366 -709
175 226 -627
60 930 -721
737 860 929
508 546 545
173 497 -585
339 886 -887
320 242 28
554 933 -394
5 380 792
731 690 -156
966 610 793
386 864 702
946 287 -202
411 419 -806
492 430 -731
600 372 56
529 34 872
964 983 389
889 877 -23
900 643 -582
446 864 688
958 507 -423
152 760 -408
852 527 92
66 45 70
286 337 -743
804 819 591
926 935 929
761 934 -77
793 725 -368
830 147 454
626 289 312
452 111 -927
435 769 -565
773 15 425
348 39 682
216 737 721
819 328 -571
460 221 993
635 23 742
308 284 325
661 232 -25
350 638 901
44 685 501
742 148 753
822 751 188
319 124 967
670 815 186
879 576 -295
851 884 -96
200 20 1000
21 178 54
431 874 809
293 326 -86
862 713 203
666 335 -384
691 437 -640
89 689 599
724 696 899
338 981 -404
918 1 -258
851 763 818
785 116 -375
91 629 -763
471 678 -570
776 73 -439
626 964 -664
890 744 -635
818 675 -82
713 314 -837
226 497 702
211 109 700
607 510 676
944 820 664
787 892 -590
303 81 -932
327 462 -464
457 336 -910
973 919 448
250 881 -344
494 741 -461
62 394 735
913 656 -971
727 31 -471
860 286 824
752 110 -560
187 912 427
231 338 22
686 893 -899
386 557 361
250 753 -575
365 492 743
685 491 991
374 545 873
761 249 829
989 910 379
643 509 -734
45 203 804
732 564 484
754 131 591
663 579 -849
982 241 431
241 557 -295
588 527 -390
557 411 -676
500 125 270
478 911 900
832 862 -331
211 675 -466
933 801 889
264 139 -279
366 922 -145
69 108 686
29 468 -797
56 762 94
148 425 -128
156 227 -688
495 786 199
959 388 -997
398 554 81
627 771 595
383 901 230
278 919 -371
769 289 -930
353 681 356
545 110 540
547 785 825
779 254 45
90 760 -883
356 746 -646
645 724 792
144 584 139
571 137 484
414 448 312
333 608 287
849 429 685
639 576 987
56 813 171
596 388 627
5 704 -601
5 414 -544
136 335 -735
134 68 496
247 683 583
400 912 -528
836 403 -651
41 590 559
716 915 -920
403 190 819
734 817 64
904 873 449
369 384 106
274 514 -676
64 10 -97
671 137 973
926 143 -401
164 944 -906
878 928 -3
366 262 -702
475 982 625
779 937 303
717 488 450
952 511 -285
112 671 927
879 109 -704
29 187 397
290 43 -121
865 611 605
6 618 679
165 99 24
190 749 940
395 255 -533
171 233 -653
681 115 -363
673 552 845
954 838 -721
278 104 735
964 799 831
404 109 -525
625 920 218
556 200 -472
355 920 -505
266 154 343
905 791 -816
733 52 507
798 775 739
327 17 196
459 727 410
399 222 -288
534 866 847
518 169 749
777 205 -112
181 647 -37
54 133 956
471 385 412
695 985 -669
637 893 795
655 246 -301
309 911 424
244 542 146
576 126 -180
645 137 975
23 885 518
559 268 86
841 572 362
956 409 661
596 872 561
876 750 896
8 238 386
541 973 -884
194 401 -902
455 651 238
598 505 832
123 793 847
251 621 -364
374 350 -355
189 93 -675
810 881 -6
392 940 232
306 439 -857
300 131 213
416 63 -991
919 341 -887
775 75 -903
553 869 -234
523 220 507
509 719 -23
424 115 -785
441 601 -739
100 176 -879
292 512 -454
389 656 -75
698 760 796
954 615 -817
659 171 -913
32 809 -835
810 313 -699
590 493 631
391 865 -82
466 922 -49
511 43 -900
601 148 -308
137 662 -614
417 569 398
356 325 -917
13 644 -536
700 397 -297
370 893 -341
736 208 298
722 663 760
273 676 281
239 30 879
926 82 -557
699 519 82
493 21 850
259 114 208
74 779 917
635 344 -217
250 511 726
44 177 720
933 949 -181
391 643 92
736 395 548
84 30 749
339 130 172
524 800 729
630 937 -762
803 153 555
508 524 933
624 583 -794
956 800
6 905 334
498 63 -310
4 215 -540
389 301 333
406 347 -965
885 163 -554
542 372 262
293 100 -280
491 781 -184
323 622 151
342 600 -634
171 820 -314
262 343 -520
458 36 33
612 237 287
106 386 -826
242 833 -483
664 344 897
532 1 81
148 697 156
866 406 288
369 733 747
193 398 801
141 285 -675
436 126 304
760 308 -967
883 452 527
25 166 190
440 718 526
949 737 180
659 674 -86
374 882 986
910 741 -675
156 367 -473
872 514 -770
705 934 -441
515 734 812
193 189 -436
431 93 -304
661 807 -927
217 795 -510
386 918 486
764 710 274
559 461 305
224 173 -559
214 484 356
339 552 -184
270 745 -995
15 680 898
395 890 -930
116 98 772
703 691 421
576 620 -937
688 242 979
147 537 304
864 877 -678
468 757 -776
287 479 -147
846 949 -590
35 527 -502
572 497 288
196 802 820
834 886 -380
615 588 -458
151 97 -320
417 147 332
871 520 -131
152 414 317
432 142 -503
199 133 -418
800 391 -952
870 230 48
275 910 -404
686 469 737
749 683 -563
577 767 976
836 448 9
504 250 -846
745 292 416
120 397 151
331 404 -827
468 646 -50
485 692 319
79 879 -167
760 476 956
701 378 759
63 509 -67
378 679 164
839 193 -288
375 469 311
164 663 7
651 800 594
825 755 164
938 687 299
551 215 953
648 50 -275
866 140 -837
532 268 -701
883 954 -760
495 700 15
654 839 -795
144 633 440
29 512 -703
219 294 -386
955 466 280
301 150 657
507 9 623
429 223 -214
771 773 -471
137 99 -816
162 361 299
918 213 -949
646 213 -185
524 717 -546
458 927 811
708 240 130
706 172 290
691 225 -423
227 355 698
122 320 199
722 733 -581
132 650 945
41 836 -404
530 367 446
214 59 399
894 767 -959
921 616 -785
126 770 815
814 412 664
78 667 754
419 200 601
162 836 884
243 589 159
182 336 146
679 498 272
113 36 897
236 360 556
663 121 -955
153 166 -55
501 508 -159
162 751 997
131 736 -861
739 467 -967
283 351 375
465 827 -59
392 40 775
927 95 951
659 409 475
634 564 -905
244 370 559
11 307 254
755 440 -348
510 836 937
809 576 824
218 537 518
937 154 71
42 798 147
647 293 -678
57 557 189
525 235 -908
750 140 -119
202 671 452
846 733 -607
950 897 -644
770 394 590
237 266 -305
612 129 67
922 742 785
458 668 -43
690 177 -291
267 734 969
