19
938 1851
310 403 749
383 294 603
513 144 564
207 458 786
829 103 223
408 196 680
793 397 440
613 731 881
45 206 944
293 124 221
110 145 746
262 595 71
639 840 229
664 416 431
137 623 837
127 838 158
603 172 787
205 389 737
20 33 592
677 425 377
434 607 65
94 746 420
253 60 980
313 127 246
781 216 581
539 92 674
557 598 37
749 564 433
511 191 524
35 14 109
524 632 844
768 457 606
103 657 675
751 279 668
504 843 977
51 496 894
142 527 457
400 273 162
161 120 285
184 616 723
663 770 645
677 58 608
8 114 23
448 427 15
1 413 508
126 8 247
302 732 897
184 117 85
483 706 650
411 29 149
664 551 49
309 107 213
312 685 960
327 667 148
128 66 812
186 684 323
508 494 476
564 441 997
761 541 830
725 58 205
125 746 412
801 352 799
225 797 627
83 474 698
266 558 188
40 789 382
146 205 279
305 618 762
845 35 483
308 638 960
80 462 242
722 576 523
76 265 164
591 288 996
693 572 717
640 259 663
549 704 98
347 133 745
222 742 397
835 812 304
324 165 435
818 600 685
371 47 575
579 164 861
189 467 396
258 217 984
270 729 671
188 217 158
422 178 774
219 574 5
713 695 960
384 657 423
677 161 600
191 799 402
444 80 137
284 221 359
436 807 318
273 402 347
822 602 535
772 762 653
360 317 622
82 10 920
653 778 482
371 55 770
588 37 178
233 484 727
259 249 619
818 632 548
316 164 135
565 404 518
409 312 484
318 642 283
610 174 795
764 22 930
287 745 443
435 221 200
650 652 955
829 714 200
844 391 171
477 495 576
52 756 270
103 200 731
564 192 232
4 275 158
526 27 791
132 556 163
522 562 506
301 563 309
733 303 167
515 826 974
4 60 334
228 821 384
840 359 750
62 47 442
286 710 561
669 759 397
426 827 761
599 520 955
172 641 210
725 723 981
250 184 640
663 318 173
557 105 560
492 73 748
146 32 178
208 458 997
339 202 808
209 254 762
842 285 999
446 420 305
760 379 378
679 561 366
661 721 374
822 173 971
45 6 570
276 613 669
306 498 210
426 242 960
4 617 185
228 645 360
441 262 802
107 15 129
136 476 82
299 519 186
36 58 12
301 230 711
273 404 227
224 762 867
78 643 841
378 716 966
176 528 269
226 232 349
258 826 290
137 560 71
682 156 259
498 193 230
338 691 427
276 703 249
178 102 851
355 81 932
14 762 376
749 520 522
556 711 667
359 424 159
524 510 390
82 663 86
676 803 259
790 434 436
452 799 836
798 279 576
309 554 735
815 714 324
386 584 362
156 42 558
59 325 602
556 728 291
272 246 821
26 627 18
839 795 295
830 572 605
362 49 28
531 625 199
103 554 137
60 729 831
21 425 964
212 240 79
155 31 582
494 809 491
636 56 636
4 555 195
245 327 280
17 16 693
110 669 44
452 371 273
546 772 10
47 192 341
224 81 400
638 67 190
462 250 274
539 631 261
39 346 971
585 616 331
340 696 13
443 686 552
777 599 321
767 773 63
578 429 389
524 301 830
172 307 675
61 328 994
450 265 108
8 686 534
557 755 466
200 299 303
28 540 716
629 687 7
612 209 567
492 255 675
235 593 445
471 420 504
419 761 832
322 505 268
765 192 288
138 450 325
493 74 125
646 606 73
161 666 18
104 56 23
43 777 153
289 356 801
59 28 447
750 812 303
234 404 319
537 441 140
146 817 98
214 243 809
409 701 25
402 169 671
259 602 914
105 631 190
732 739 972
160 425 263
256 416 249
415 543 388
688 678 38
169 424 456
82 58 201
229 490 8
226 416 248
51 640 416
221 566 644
406 167 276
333 754 352
763 767 356
89 173 251
136 326 981
321 680 12
245 301 341
249 42 551
374 759 993
736 53 328
268 232 305
593 72 392
595 421 956
741 15 172
640 125 94
565 18 608
418 655 917
418 411 919
798 462 97
802 422 559
345 330 62
308 620 681
681 171 497
318 733 634
359 506 767
364 317 309
167 81 186
742 320 305
420 97 587
367 848 354
298 257 210
716 123 264
511 742 535
221 431 588
472 312 61
124 686 17
790 532 68
46 316 679
646 577 108
794 710 479
664 398 354
201 122 981
124 442 313
322 607 454
659 92 334
106 293 938
584 340 801
269 764 82
440 751 880
836 556 838
45 50 574
573 594 438
479 171 284
496 666 899
402 292 617
111 163 678
218 349 562
714 10 937
205 489 379
321 745 626
835 247 824
304 146 665
447 178 801
113 19 612
221 270 640
615 86 723
497 579 258
113 673 145
784 242 418
738 633 576
178 137 534
629 558 276
122 582 550
726 4 556
195 496 358
216 252 38
41 555 611
210 189 123
272 141 298
650 195 257
688 193 354
710 74 921
396 488 552
741 400 999
698 299 455
98 145 683
586 339 743
694 554 762
35 584 160
161 410 632
190 189 739
284 775 637
823 170 457
153 636 444
712 836 291
242 232 914
546 814 677
65 285 853
741 46 128
569 218 261
438 825 972
597 447 19
707 214 305
287 183 287
746 843 394
214 347 957
582 397 319
381 529 189
845 250 906
205 99 355
132 396 305
43 273 89
759 66 788
94 627 894
330 583 734
12 544 360
380 715 871
401 689 177
789 539 829
811 685 913
799 205 528
714 52 784
650 731 506
215 189 539
799 707 350
99 614 908
105 277 321
357 103 266
787 496 204
598 599 162
144 457 531
711 469 278
563 508 214
634 39 929
598 771 91
340 844 186
370 269 390
56 606 235
828 181 202
52 114 482
137 296 987
782 337 537
194 552 252
739 451 438
480 243 79
646 651 162
392 514 20
601 584 929
571 230 478
682 26 624
145 233 913
55 5 777
827 703 511
633 169 81
719 624 987
810 210 865
366 211 649
11 216 144
264 469 745
326 254 184
796 380 572
134 17 737
756 301 817
730 845 986
206 146 584
313 482 703
642 589 384
267 498 579
508 510 791
354 575 909
573 423 798
699 46 280
333 710 308
235 200 568
569 100 301
529 262 458
173 714 181
417 563 497
780 308 331
568 230 531
830 249 997
54 17 401
98 319 553
245 434 569
307 303 9
234 393 336
563 826 224
535 648 594
81 750 985
438 285 607
643 523 988
268 617 797
168 176 427
199 787 998
121 760 461
162 775 315
754 358 167
392 203 288
822 393 61
515 771 490
846 209 82
73 29 762
808 568 902
403 840 464
86 682 505
310 187 484
80 386 507
739 584 749
150 537 137
636 435 137
85 523 197
660 210 575
161 226 169
774 810 320
284 698 342
480 838 495
327 261 604
573 39 608
407 431 799
118 639 472
266 75 344
811 560 417
179 604 50
238 501 84
695 399 866
219 560 609
622 293 287
416 793 52
498 201 88
746 557 934
714 122 568
29 614 529
73 117 32
5 136 930
349 419 806
694 547 652
520 402 788
269 520 191
183 634 375
493 633 554
634 327 793
675 418 40
428 767 153
411 196 521
502 289 843
667 800 861
168 35 534
831 141 480
197 479 955
95 560 505
40 465 157
164 168 220
97 298 468
229 341 834
293 486 966
102 521 15
395 84 747
151 706 565
771 247 701
313 586 654
223 787 174
448 182 169
692 146 377
151 794 396
442 839 997
627 437 562
125 575 795
634 343 937
241 197 43
337 15 103
763 506 784
235 400 687
222 283 690
302 536 966
73 266 623
168 169 253
339 571 581
318 581 389
197 187 672
795 654 420
202 64 618
394 849 765
98 443 187
690 660 28
583 403 279
500 283 62
788 389 238
227 96 675
487 530 510
752 402 680
432 537 460
832 444 839
12 584 270
301 571 228
211 652 417
438 631 249
283 682 982
578 486 30
432 214 417
533 633 80
600 9 492
810 358 68
823 816 268
440 646 34
568 251 736
234 572 440
845 81 530
229 711 486
241 5 536
106 815 210
39 161 765
816 682 97
484 682 712
632 620 264
193 48 186
53 537 274
633 566 862
281 612 359
148 353 976
477 641 773
145 756 412
658 512 404
461 88 510
320 128 90
70 627 522
654 584 302
705 749 240
253 817 977
614 469 522
39 654 471
724 410 206
28 41 613
428 773 55
544 687 764
59 262 368
143 278 232
350 479 794
445 292 7
551 319 264
38 504 164
131 57 486
163 380 423
340 485 985
655 786 616
747 793 837
107 361 605
786 290 602
685 258 63
186 242 259
121 575 924
493 288 682
730 453 396
116 807 514
335 18 152
705 351 217
415 719 600
508 89 364
198 16 486
778 101 303
87 122 701
679 527 59
336 789 811
701 73 251
658 4 945
685 480 769
214 742 975
616 506 338
577 481 894
833 633 397
231 294 150
586 57 629
249 557 4
580 221 552
135 42 376
734 774 128
459 403 234
695 767 11
753 736 446
236 659 953
159 80 298
213 668 315
375 462 984
427 63 370
536 121 123
463 352 542
283 450 305
372 553 223
229 729 428
334 381 845
11 214 901
390 537 987
261 413 183
642 838 565
192 51 442
787 223 237
827 155 284
423 190 461
789 198 550
730 96 376
567 395 969
744 171 746
339 232 164
592 482 977
635 531 422
330 193 641
528 728 625
503 58 526
760 741 975
95 677 62
408 184 410
626 152 1
810 830 912
841 609 909
500 633 983
600 809 57
456 846 866
599 113 352
251 124 647
790 423 518
473 822 457
56 256 554
176 267 886
615 755 717
668 521 714
174 109 11
213 551 300
531 821 43
382 138 600
11 384 424
30 572 9
674 501 843
466 277 935
671 637 993
46 599 630
439 45 718
39 396 303
125 726 942
501 152 731
642 494 404
294 488 616
411 209 164
368 534 903
537 282 823
576 553 473
469 195 420
809 216 454
645 212 385
628 775 34
750 410 747
486 642 654
240 48 525
835 467 121
785 405 171
45 355 194
755 501 230
681 820 943
779 635 61
848 767 359
334 47 824
97 372 587
272 622 793
446 495 913
199 454 816
71 33 2
388 701 312
144 436 885
176 348 899
751 785 822
266 575 475
739 493 323
532 106 623
636 750 564
810 799 901
473 75 132
572 606 459
42 269 403
671 795 474
186 216 883
68 418 863
635 322 673
577 698 115
298 275 62
157 394 374
59 310 80
338 680 166
428 70 19
482 70 931
399 225 813
468 116 817
420 700 285
565 410 564
783 293 489
745 79 457
789 409 61
331 829 756
184 157 313
487 751 781
553 167 697
192 724 733
79 804 879
477 683 147
266 368 334
220 444 442
5 190 425
753 816 475
260 467 718
844 629 702
613 370 444
50 273 359
510 843 621
847 329 538
634 298 623
482 424 754
235 595 788
647 843 385
355 209 210
737 410 466
449 144 707
806 161 202
373 664 729
565 416 261
131 493 548
222 578 756
766 780 20
131 155 810
266 823 505
673 520 197
501 618 214
26 121 527
127 395 693
825 418 918
391 392 346
137 242 69
794 475 993
549 603 396
72 327 584
279 835 50
719 178 731
242 436 397
665 589 740
614 710 91
263 538 661
328 346 111
561 533 52
50 143 279
51 43 380
833 506 582
2 372 769
508 486 224
697 717 780
503 280 876
350 606 118
170 73 228
105 572 688
170 848 186
457 191 343
755 469 782
381 283 345
91 149 489
812 208 546
99 196 210
117 383 195
308 142 334
700 449 516
716 42 561
781 306 574
380 720 25
660 607 777
655 587 363
813 269 552
555 379 91
813 370 189
568 759 699
393 636 839
834 396 445
122 481 446
552 456 344
635 384 472
666 817 268
1 277 874
473 77 253
579 321 182
494 358 796
23 819 851
721 189 355
231 35 645
615 848 3
2 141 819
112 672 336
486 677 459
347 367 137
519 258 797
560 754 915
511 204 245
482 36 493
396 605 667
844 751 672
92 554 978
158 794 809
538 544 157
554 112 652
379 627 735
411 448 796
44 427 6
786 675 376
731 511 898
620 392 527
273 267 924
628 259 9
472 256 271
127 696 303
492 623 547
369 319 363
99 717 137
686 374 378
502 325 989
733 288 36
690 632 455
95 468 153
797 516 538
347 219 246
114 484 340
284 710 653
263 535 862
790 745 924
740 278 885
547 183 837
828 839 50
248 274 542
473 251 419
782 832 817
494 836 20
604 198 242
365 237 639
440 320 538
31 656 363
425 527 733
784 285 592
97 789 67
520 439 69
598 285 351
369 702 247
371 397 996
582 606 727
17 690 56
591 698 953
739 290 318
730 785 181
745 528 88
136 247 669
358 663 905
194 353 999
699 810 137
272 44 646
473 769 301
813 232 588
77 761 973
315 106 233
587 229 914
351 218 750
464 441 127
617 224 637
570 261 946
273 707 816
598 703 682
842 300 780
21 627 784
93 508 616
18 410 341
815 331 937
543 138 716
801 325 693
663 459 483
730 732 645
547 473 735
466 818 68
547 94 154
116 184 92
150 602 697
590 104 45
841 791 152
190 530 557
306 54 500
364 522 628
455 690 890
106 810 418
119 23 457
189 530 852
524 695 632
563 155 252
505 363 468
353 767 217
262 566 4
398 289 868
295 715 972
1 388 713
459 414 514
243 767 797
618 801 172
475 814 687
304 785 805
738 598 620
684 127 784
227 658 898
59 172 311
219 95 826
567 305 321
85 742 511
61 455 923
553 488 92
753 737 493
270 109 990
383 178 759
74 782 769
561 694 550
198 622 110
437 657 385
689 451 154
63 276 761
478 96 692
46 755 858
529 414 875
82 682 913
724 831 68
155 110 348
306 49 959
531 15 37
97 625 623
82 756 332
359 661 848
748 522 890
799 187 29
728 207 207
216 645 555
516 700 225
316 328 222
233 211 111
670 226 346
10 232 235
665 674 677
492 793 313
536 783 741
90 213 176
237 679 802
44 384 792
788 52 62
472 404 76
570 759 317
508 216 840
587 450 917
444 506 766
276 102 547
1 533 461
737 263 241
187 60 549
51 784 584
285 603 956
836 538 555
209 454 816
298 528 218
415 556 541
251 300 24
513 844 844
196 456 879
813 720 183
92 115 681
419 512 721
584 156 437
210 119 708
145 427 74
593 151 414
260 90 447
246 254 474
608 222 123
165 226 369
559 77 340
276 739 775
375 342 455
306 368 663
267 437 253
819 47 137
351 715 797
166 459 190
46 95 522
233 264 282
214 717 743
386 468 306
116 374 531
298 568 421
80 185 109
700 49 374
257 192 140
1 337 32
133 507 63
840 844 997
462 152 652
804 729 847
670 740 29
447 473 102
446 685 816
672 487 605
204 216 130
677 830 816
649 474 519
132 745 574
698 210 234
32 803 212
117 462 717
831 33 512
450 782 62
431 51 749
21 85 456
566 144 26
347 389 432
344 838 926
751 116 153
46 770 876
814 37 199
168 337 696
266 772 849
341 451 328
324 700 502
672 817 583
335 512 804
729 676 561
803 580 442
807 183 474
244 221 370
429 18 433
112 352 387
39 735 106
801 596 167
584 602 631
28 364 292
30 340 759
415 561 365
255 36 913
478 384 172
820 470 293
169 512 187
761 540 643
407 764 356
607 251 423
446 202 233
282 604 981
175 83 52
349 454 384
533 219 256
513 156 324
745 148 291
534 690 427
693 770 535
240 158 68
275 682 521
287 316 245
433 550 38
826 419 82
146 117 36
538 326 244
234 286 446
553 126 512
78 167 767
550 72 81
621 335 769
709 199 582
590 417 63
376 647 625
338 362 587
788 693 440
645 212 930
827 680 619
779 44 766
305 72 96
719 281 104
184 540 785
304 487 120
637 409 331
545 557 688
347 264 881
163 603 97
498 797 58
129 520 146
665 552 398
705 299 803
202 789 651
841 372 28
636 339 78
471 566 993
64 171 331
772 480 239
516 378 830
293 103 781
61 253 687
442 480 813
18 124 567
390 216 729
605 380 469
273 167 554
433 162 944
239 48 400
811 353 876
271 11 287
430 496 806
328 784 169
758 381 277
744 707 520
166 619 331
205 216 451
697 10 699
426 800 582
521 364 348
454 697 347
426 410 731
63 236 271
47 306 8
104 315 639
607 308 767
743 375 299
583 784 748
375 345 335
604 838 919
586 241 610
225 476 44
488 605 221
627 430 806
307 656 239
835 652 300
512 741 562
23 69 637
399 3 971
360 614 316
447 492 335
191 695 402
346 378 689
48 330 71
660 848 267
13 797 199
653 182 920
677 164 359
307 251 609
534 821 105
16 741 360
499 330 705
557 331 553
503 174 501
3 701 734
510 89 553
501 596 355
75 23 658
764 119 606
36 788 808
22 846 987
474 796 639
549 126 696
448 89 64
725 737 539
166 658 376
526 158 333
568 21 144
972 1818
478 673 608
582 317 529
266 478 77
54 773 382
265 744 32
295 853 785
819 955 427
552 1 547
675 433 316
898 372 244
898 332 886
660 890 26
913 786 921
103 533 495
854 592 240
877 368 782
487 413 936
188 922 806
882 95 29
723 67 682
244 924 549
150 516 465
116 500 988
554 403 354
442 909 929
849 340 322
502 327 701
711 377 568
76 31 450
368 125 705
424 689 824
928 46 99
632 521 451
868 745 873
229 679 716
480 444 34
95 965 756
423 608 206
744 675 443
392 4 19
294 168 518
252 441 186
759 442 275
920 52 499
701 691 623
715 763 280
649 424 362
384 77 309
17 853 150
240 810 963
962 262 347
258 633 207
60 285 631
625 654 842
840 288 794
116 946 502
895 650 950
342 562 17
943 545 680
687 653 126
160 314 740
263 531 946
289 528 705
39 620 610
764 124 783
795 215 563
804 408 439
747 190 76
815 171 272
656 276 607
782 207 917
101 554 383
859 519 137
84 843 942
602 735 203
553 428 152
596 348 760
912 221 418
437 681 893
392 869 124
614 895 79
39 175 828
950 34 188
18 657 508
282 176 188
882 487 896
257 775 31
920 501 548
865 741 920
65 269 969
167 469 34
755 74 791
150 522 243
338 289 253
753 89 143
910 944 20
130 268 320
388 894 463
410 402 675
519 363 62
835 105 782
839 630 941
131 611 754
140 127 216
328 461 692
661 319 339
153 469 821
567 273 451
957 293 9
455 7 265
788 747 269
275 788 69
896 349 976
808 580 641
134 296 159
449 231 723
482 941 912
455 567 195
690 719 435
564 969 526
820 278 292
315 655 564
446 492 853
465 427 336
33 612 344
664 250 599
657 948 747
808 761 66
45 601 142
724 816 809
16 750 398
751 355 523
480 133 383
332 837 535
654 615 514
10 9 885
748 297 289
408 148 130
502 668 597
116 336 716
97 181 732
121 173 655
352 924 322
36 751 466
244 553 858
18 340 670
425 790 472
208 599 886
21 546 290
305 546 965
268 272 735
548 80 65
411 844 244
436 784 200
237 660 35
797 134 390
218 383 139
710 5 984
469 80 541
71 870 189
927 860 915
533 22 898
424 668 696
419 467 771
901 930 910
79 59 556
800 623 692
811 750 469
647 488 277
584 859 940
112 781 982
827 161 899
48 225 67
87 586 529
84 127 167
12 320 782
364 236 629
234 594 971
450 607 457
947 187 184
594 71 820
318 279 521
829 148 488
558 603 414
495 619 176
66 552 930
477 790 973
671 12 468
208 779 209
5 926 498
612 777 980
205 31 926
107 562 151
142 253 981
259 773 973
408 969 402
829 702 623
711 248 64
315 950 642
672 883 787
914 902 637
751 47 822
405 876 177
603 121 486
512 238 420
188 14 135
771 754 223
94 235 540
639 440 967
220 263 328
265 886 163
883 663 313
410 666 137
369 937 246
951 894 937
103 361 214
384 732 267
696 791 98
144 198 184
67 172 512
259 327 995
959 249 545
888 356 605
632 9 29
76 102 207
588 159 697
463 821 554
170 339 24
707 224 945
854 145 394
606 696 750
703 671 632
181 434 959
655 177 670
420 307 840
947 474 496
758 668 51
831 670 142
788 700 741
590 741 486
340 213 492
867 16 627
320 21 86
683 480 414
683 564 428
226 563 586
9 399 598
956 825 305
12 371 103
950 623 151
123 29 816
950 224 27
405 51 836
576 289 827
843 939 840
265 149 457
254 411 345
304 745 911
58 535 218
459 69 683
36 14 877
391 335 146
826 800 787
886 829 603
546 399 527
349 60 551
512 852 301
632 705 923
845 90 132
381 939 500
956 524 222
145 182 263
215 580 881
946 948 377
441 7 153
402 433 806
226 463 150
437 512 418
654 678 586
246 193 421
495 186 571
736 353 713
32 172 524
720 904 790
71 80 346
903 52 997
127 223 158
378 796 257
825 902 619
682 333 238
661 948 62
342 506 109
310 111 478
294 635 287
235 143 792
493 623 180
717 689 77
894 269 607
578 419 117
96 873 702
113 535 794
964 13 423
929 461 801
636 245 175
182 650 535
